id;campaign_name;discount_rate
7fd91873-abf3-454d-91ff-f5e24e972c1e;SKUYLAHBELANJA;0.093
daeb479b-404a-4796-9085-945ea0798cf1;BELANJASIK;0.016
3b72e592-ea18-41d3-95b6-5701086f012f;PROMOASIK;0.048
5711948d-e74e-42ca-94cf-999c36ae51df;AWALBULANCERIA;0.024
4d927c1a-ff43-4cf5-919a-c5fdfc1c4319;HOREDISKON;0.07
0942a8b6-a75f-4fbb-8d3f-186f5a77c61f;ASIKMANIS;0.087
f72ca106-910a-4d47-bc12-a3559a27d923;GRATISTISTIS;0.039
b2ede239-8912-45f9-8474-7fae178989f0;DISKONUHUY;0.007
0f777ba1-ba9a-498e-9dda-bcf6077468e2;GREATDISCOUNT;0.01
5c4bcee6-c75b-48df-ac75-1759648d5e02;PROMOYE;0.089
657b115a-0687-4119-8ad3-b35bb49f76b6;MANTAPGAS;0.076
43091ea9-9b3c-481d-8418-efa0056b758b;OKEGAS;0.053
7e5e81e5-9bff-44b5-9a19-5cf8a17f7d2e;PROMOGAS;0.061
b5beb6b1-07ee-412d-bc99-e973cab358b3;SKUYLAHBELANJA;0.06
3e7d51e4-e01c-4b22-b5cc-5909fe741cdd;BELANJASIK;0.02
22e1d1f8-bf1d-4557-9f9c-d44dd4807906;PROMOASIK;0.063
4e21ff45-8c16-4773-b8b8-94a9b2af2100;AWALBULANCERIA;0.073
4469f09b-4f15-42b4-a630-d95fc9690386;HOREDISKON;0.073
2cb26cf7-74f0-4cb6-bae5-ba69a3e264b8;ASIKMANIS;0.043
4258f8f7-e442-48a5-a7ec-a25b522ed033;GRATISTISTIS;0.056
b49f912b-a771-42fb-a2f8-6753b6f73713;DISKONUHUY;0.097
2b327b74-c551-47ff-80aa-983ec268858b;GREATDISCOUNT;0.01
e1b4f76a-abee-4f0e-8985-0b0d532008ac;PROMOYE;0.074
a1480404-224a-4110-8c25-13309d54955c;MANTAPGAS;0.023
6cd5a53a-984c-4db5-a5cb-460dc76889e5;OKEGAS;0.04
04a590d2-b0c9-4569-b78a-6af4e95b89db;PROMOGAS;0.019
aaa74f97-a10c-4d6b-9104-32d5248d7220;SKUYLAHBELANJA;0.02
3a75305f-8eaf-4bb4-92c8-63d52ff897cc;BELANJASIK;0.074
9c34a87a-1a2e-4dad-a506-1ddfe28bdd89;PROMOASIK;0.079
0e771abb-f3fd-4993-b0c0-a85827a31141;AWALBULANCERIA;0.058
2ac0fa66-8a0c-49ce-9dae-2745bd8e8c39;HOREDISKON;0.062
e31a6ca5-7258-4f89-948b-2e6edd29a693;ASIKMANIS;0.063
711d470c-7334-4cef-aefc-f73f28d29c6d;GRATISTISTIS;0.086
2f30155d-fcc7-4c86-be69-17d59f0f96bd;DISKONUHUY;0.033
225e36b4-de8a-4555-b375-276070b3108b;GREATDISCOUNT;0.015
a01f3bc3-14b2-4873-92e2-09d3fe677f15;PROMOYE;0.025
d960c926-0875-4e0a-a002-d5edae28aeb5;MANTAPGAS;0.097
821bce38-7254-418e-8c95-6b999b54937b;OKEGAS;0.003
24786488-ae8d-4533-a5e6-ad326c69188f;PROMOGAS;0.019
f3877607-1fa8-461a-8771-0b443330efd6;SKUYLAHBELANJA;0.066
e03f0fc6-2ba0-40ca-9cfb-9cd7e495d857;BELANJASIK;0.014
33a4d04a-81f5-41d6-a47c-2ec292737e8d;PROMOASIK;0.027
4abb5068-f959-42a7-88be-fb0e0d371496;AWALBULANCERIA;0.012
78c10f1b-34f9-40bb-a94c-af2c77aa8813;HOREDISKON;0.023
b7fcae4a-07cc-4dd2-983b-3ef7c0307069;ASIKMANIS;0.046
ca4ea34f-f8a4-4fae-91ea-974811b223bd;GRATISTISTIS;0.093
1d50a0d4-8a91-449d-a7c3-a87f9a732930;DISKONUHUY;0.024
471380c9-db5d-46bf-ae58-286afadf0bff;GREATDISCOUNT;0.009
fa2c8e30-eaab-4f56-a234-1f703f8350a0;PROMOYE;0.07
d7423296-58b8-4b8a-b26c-420b673f7489;MANTAPGAS;0.007
92bc0fee-8904-49c3-a389-1d9423b5ccf2;OKEGAS;0.043
40876202-dcd9-4dba-817e-03e41029babc;PROMOGAS;0.015
298c76ef-4e6e-4e35-9bc7-eb7c054bcba6;SKUYLAHBELANJA;0.003
2370a27e-4f0b-4fee-8f01-42f73196e915;BELANJASIK;0.032
96877499-8454-472f-944d-adec104771a3;PROMOASIK;0.042
1119d032-81dd-426f-8431-80f4bc1ffb72;AWALBULANCERIA;0.099
04d1ec59-d6d8-4b05-8b55-e548841b0e89;HOREDISKON;0.049
14cd7a1c-20c9-4144-b59c-8f5905e9e077;ASIKMANIS;0.081
27c005ce-6857-4dc8-9851-874c5008cdbf;GRATISTISTIS;0.008
809d361f-8dad-4935-9526-7095d9655684;DISKONUHUY;0.068
fd020794-afb0-4c39-89ce-5c3c626d11f6;GREATDISCOUNT;0.055
dfab5d72-c931-4f1e-9b7b-4ba1dbe192ad;PROMOYE;0.055
eb979b11-c67b-441d-b28d-8ce77472877a;MANTAPGAS;0.023
92a16e97-1553-4c39-9aaa-b9e3b18ad2c7;OKEGAS;0.06
4c2bb1f5-41eb-4b43-914e-9c18a7cd9307;PROMOGAS;0.098
e6fd0907-7b2b-41ce-9f04-1eb3d8cd39f3;SKUYLAHBELANJA;0.008
5b9f0587-b3f6-40d3-b714-4f4381009f53;BELANJASIK;0.035
5e9c7e9f-2f03-40dd-aaef-e91a2fbff7d4;PROMOASIK;0.096
15cacf31-844a-4594-b971-e4b665fde5f3;AWALBULANCERIA;0.086
d829e2db-9de5-4c35-8c6e-689131bd9f5d;HOREDISKON;0.037
23fe2068-eadc-42be-b536-f6f4612c666b;ASIKMANIS;0.087
fe7b3869-1582-4d71-b715-d1bab0a68156;GRATISTISTIS;0.058
52c07820-f8bd-42d1-b448-07ea0349f885;DISKONUHUY;0.005
6d06fbb8-f9a7-455f-8239-d73233b9fab0;GREATDISCOUNT;0.074
6410169b-46d8-416b-8f8a-30a5eaec0e08;PROMOYE;0.017
6055c11c-4547-4099-aa17-edfbecb0c89e;MANTAPGAS;0.057
7741f915-538c-4054-b56e-7a8faf2b1b51;OKEGAS;0.078
6c86f03d-2439-4583-a6db-e1e733758478;PROMOGAS;0.069
05ed70f7-7a1e-45d2-877e-03f86d44a334;SKUYLAHBELANJA;0.03
d3e1cbae-5e87-4a40-8ce3-9047bba749be;BELANJASIK;0.056
dbed781e-a1ce-4d86-9ce3-db661ca26d64;PROMOASIK;0.039
042c17d2-acd7-4c6a-ac04-2915f2c6519d;AWALBULANCERIA;0.043
25178a17-f4e2-4ab1-8166-3a5148a63dd7;HOREDISKON;0.009
4c485df3-c0a7-4bac-b153-e102603a4327;ASIKMANIS;0.01
32fde744-f769-4101-9c02-bd81fc739aa0;GRATISTISTIS;0.011
3126cbac-c6b7-409f-a0b2-c8e9ff42ba09;DISKONUHUY;0.063
355c2d6c-2d56-4ec5-9a6c-84428103ee92;GREATDISCOUNT;0.061
2bccec1d-773e-408f-b538-b46b99cf3bd3;PROMOYE;0.099
0301f3bd-2b1b-4e55-a3d3-a8179e60f40f;MANTAPGAS;0.015
aa62b61a-053c-4e1f-8bc5-c58b999b307b;OKEGAS;0.053
5dade7f6-c612-4d87-b88f-44771c1be922;PROMOGAS;0.074
1a50b017-bedc-4f19-8ef8-802fd9d3b00c;SKUYLAHBELANJA;0.04
fd93f423-a6a3-4013-8c6e-c7b562f8b4b1;BELANJASIK;0.007
c624cf8b-fa98-4874-86b9-6564d5bf3869;PROMOASIK;0.071
5200d4ca-306b-405e-82ae-ac08a03985ee;AWALBULANCERIA;0.075
0df9829c-0214-4e16-81b2-3dbe5990a2d4;HOREDISKON;0.067
133f3c66-dd2c-4820-b44c-a8c35e6b3e39;ASIKMANIS;0.039
5f62a46c-4582-4936-a02e-c179a2da6b79;GRATISTISTIS;0.001
3fd58c40-3862-4ed2-91e4-4b6bcf5d34f5;DISKONUHUY;0.035
bfaca90c-148d-4123-8dcf-d1646566dcc2;GREATDISCOUNT;0.031
7bcd8ccd-6ce5-4def-bbd4-fc50f079efba;PROMOYE;0.086
153f5c9a-ff4d-4688-8ef2-2a9e20021420;MANTAPGAS;0.072
a409a8fc-a19f-4aad-afd4-3e788dc621b2;OKEGAS;0.055
e5ce2b65-1ec9-4282-ab65-3bb69fcbf7f6;PROMOGAS;0.057
4806416d-a769-47e9-8dc4-a847fecb62cf;SKUYLAHBELANJA;0.064
5587d5f6-5c4d-48e3-9e9f-c0f17fdd87a8;BELANJASIK;0.015
904c9bf2-3324-4492-9d15-90492386dd45;PROMOASIK;0.062
505225e7-ee12-4a50-867e-187bd2033c42;AWALBULANCERIA;0.057
949297a3-f002-4550-8862-b021c743e4a9;HOREDISKON;0.006
5e8bc88e-7fdd-40b6-b29e-76bd7203ec7f;ASIKMANIS;0.013
0bdf9f49-9ba3-4965-b584-f8d0a98d362c;GRATISTISTIS;0.012
0b86f17c-7d92-4bc2-bbfd-98d3d49b78f2;DISKONUHUY;0.006
317f7810-e2de-4386-949a-bc50a01a5dab;GREATDISCOUNT;0.026
8b1edeab-06cd-4072-81a7-3e67069c07dd;PROMOYE;0.065
0447ada2-80d4-47ba-8ae7-9e6ee57e5e09;MANTAPGAS;0.059
8f29cfb5-0392-4583-93b9-88972a1443ef;OKEGAS;0.073
261d7e03-c692-45e8-9d40-310209f4757e;PROMOGAS;0.095
a14be407-c474-48b0-bc7b-abe3d52b8502;SKUYLAHBELANJA;0.072
efcb5949-afc9-460e-ac35-eaa9556678c4;BELANJASIK;0.001
0fb4e723-98a0-4dc6-b46f-11376fc3a722;PROMOASIK;0.093
027df076-268f-4953-bc5f-e98218b9d41d;AWALBULANCERIA;0.019
4355e3c6-7748-4b52-95c5-2083f533a027;HOREDISKON;0.018
f032c220-6c76-4652-8a57-7b81fb06254a;ASIKMANIS;0.03
cb40f3cc-7f0f-49e0-910e-3346ddb52d0a;GRATISTISTIS;0.059
4c270574-ad6d-44ce-b619-931da6a77e03;DISKONUHUY;0.076
d26a96c5-e654-4bcd-9c39-9512bec417f9;GREATDISCOUNT;0.049
b3291f59-2554-48c7-bd06-904eb364148d;PROMOYE;0.086
dd5d7cf7-8bb1-42d7-9956-eaeaa4f457b9;MANTAPGAS;0.08
af2649fe-f0ca-46dd-b97b-f0f6f3b5630e;OKEGAS;0.036
e60a6feb-995a-44aa-83da-06f17eec1d61;PROMOGAS;0.1
e9255c15-2dd2-4be9-bb28-ff598438a646;SKUYLAHBELANJA;0.02
677ddd5e-9860-4b7e-91a9-ae4de7cb669f;BELANJASIK;0.077
a30d3ff7-d420-4e89-8c0a-904508d92b27;PROMOASIK;0.098
c155dd36-5421-491f-b45f-1e015ae97d26;AWALBULANCERIA;0.06
2d37f117-2051-4aad-a31c-bfc2e6fe71a7;HOREDISKON;0.067
adeec17e-954f-45ea-9990-19a35d7609a6;ASIKMANIS;0.064
9950c04c-a69a-4d12-94ab-2edc37f0aaec;GRATISTISTIS;0.006
00f4a901-7c93-475f-9970-369bad5d68ea;DISKONUHUY;0.043
7f60e924-2b8e-4d51-abd8-a306105c7db0;GREATDISCOUNT;0.052
85bcbd9c-5aae-4e64-b217-1877edf1e395;PROMOYE;0.037
80a1f0e9-89b4-47b7-a760-84852ea332ff;MANTAPGAS;0.039
b634ddbd-1533-4ecb-b082-24d7321b9abd;OKEGAS;0.052
578c4cce-c7e8-47ae-a06a-e6bc6aba7e4a;PROMOGAS;0.059
b98ced11-0cea-4c63-843f-bb6719ec4d32;SKUYLAHBELANJA;0.087
9e167444-a7c2-4078-84ef-daa6d66c8a1a;BELANJASIK;0.016
05f8632b-dd83-47c8-8e4c-1e93cfe38d3f;PROMOASIK;0.043
d534946b-b6b4-4e98-b909-2e468da93252;AWALBULANCERIA;0.093
88280d11-4b01-4da1-a15e-d9e562ca22c0;HOREDISKON;0.026
50b7a11f-4cdb-4144-b804-a6dc0f3c9cac;ASIKMANIS;0.07
ce138190-6837-48a5-b013-3cddb7ad365a;GRATISTISTIS;0.08
c9ef2b10-5ea9-4a65-8928-f0ff6c52931e;DISKONUHUY;0.055
ebc3a252-4383-4753-86ca-265e300f6438;GREATDISCOUNT;0.083
d1668762-aeea-41a4-9fb8-0fc4bbb2845b;PROMOYE;0.071
2edb0f90-753f-4c76-a184-f7be0de9a139;MANTAPGAS;0.08
ed74e827-356d-4a53-8b29-a595f7017620;OKEGAS;0.081
fd522d37-be46-476e-ba63-43e7b4f5d31f;PROMOGAS;0.031
cc133de1-4ab2-499f-a742-0609154e98f6;SKUYLAHBELANJA;0.056
ea2d75d9-efa8-4369-85fd-d329591925e3;BELANJASIK;0.039
6fe2b93a-2978-431e-8ecf-e991e61d4f28;PROMOASIK;0.079
98ee0d45-1a29-4ebe-af10-3dc6a0d3c6f1;AWALBULANCERIA;0.066
27ac436b-9760-41fd-9876-4cb4b2d9b272;HOREDISKON;0.002
46134c5b-2dc3-4d63-a337-8e57874b3e48;ASIKMANIS;0.087
add3b596-d753-4e95-a0d8-ee3ef1edf547;GRATISTISTIS;0.058
12485911-547c-48b0-b4f1-9503f8b519b7;DISKONUHUY;0.098
cab85ae7-7c14-4982-be19-a58b7a4ca6da;GREATDISCOUNT;0.086
08aec1fa-3272-49a8-a23e-ad1b2816914e;PROMOYE;0.019
f5ebb5e5-d40a-491d-b219-5e6f3f05350d;MANTAPGAS;0.052
93dabf48-8221-4124-999e-9b79f6c5af8d;OKEGAS;0.093
8236cb08-7ccb-497c-ad6c-767ccff54f4e;PROMOGAS;0.028
3088d661-5038-42bb-a843-31510db1cbd5;SKUYLAHBELANJA;0.035
1f0c1bab-91eb-4b2a-bb00-e7be104ab64a;BELANJASIK;0.022
60dd82a3-08ed-4853-8ba2-1ac6e61eccc3;PROMOASIK;0.047
4f7b67be-12e8-4711-be71-87b40abafa12;AWALBULANCERIA;0.026
a3aea763-ee76-4541-b879-c1b28524712a;HOREDISKON;0.056
583ff174-0fad-4e89-b75d-e830c5b8672e;ASIKMANIS;0.099
8505e792-09c0-400f-aa38-7dc3b4d193e6;GRATISTISTIS;0.053
814ca10f-1b65-43a4-a3e1-66045f2a16d4;DISKONUHUY;0.052
c35b3313-bf59-4066-a809-0134d2b641db;GREATDISCOUNT;0.045
eeaf820c-8a22-4cd7-8648-fe009bc43092;PROMOYE;0.007
91a6bc8d-0a87-4505-b90e-6ee1f00397cb;MANTAPGAS;0.089
46710117-11db-46c1-9968-1e0131bb3ef4;OKEGAS;0.039
470a827e-82b0-4d52-8f60-36d6d6e1236a;PROMOGAS;0.013
dad1e472-c444-4d44-8e44-2efa29269c26;SKUYLAHBELANJA;0.061
a67722f5-87d9-4c77-af69-fa2a40a18a2f;BELANJASIK;0.042
218e0b4f-493c-41c5-adc8-0b5d8c9ca4d2;PROMOASIK;0.051
4ca18b4e-9c66-4bb8-be58-a20724f2f3fd;AWALBULANCERIA;0.031
a0def1f6-8583-45db-9a9d-37d143d84f87;HOREDISKON;0.081
6b472c0c-8ead-45a8-a23f-08ef57968e55;ASIKMANIS;0.067
3e42707b-7dc8-4510-a6de-9403bff91f2e;GRATISTISTIS;0.039
d674194b-d884-4d95-b82e-9a4ae5aa9896;DISKONUHUY;0.033
07d89b79-6dec-4a8f-859d-33572b6e4298;GREATDISCOUNT;0.08
91f4a4d3-0f77-44a7-8719-c9c3e7b8ac7a;PROMOYE;0.046
327cdd2c-b068-41ee-9103-60477bf3f4db;MANTAPGAS;0.048
ba2dccc7-02de-45b7-ad26-ea138eadbab5;OKEGAS;0.02
7424439a-1af6-4340-9ddf-699a01397244;PROMOGAS;0.069
7cc7a3bf-796a-461a-b6b3-ce6c9e186ec9;SKUYLAHBELANJA;0.041
91d7c639-5037-4c64-a2b8-8998d6b2b48e;BELANJASIK;0.035
c48ee685-ad77-4fc0-8ad6-0a4b12ce1734;PROMOASIK;0.098
1111ef5e-2783-4c0c-8b6e-b87341e188bf;AWALBULANCERIA;0.089
ec942d71-3ab0-4b7b-9bd4-18857bb02003;HOREDISKON;0.023
ab5ad8e1-18c4-48c2-82b8-793ec0bd332c;ASIKMANIS;0.037
bc30b0e9-8d7f-4a0e-adc6-bb9349b09437;GRATISTISTIS;0.084
7615868d-d796-4083-9577-a270102dc8f8;DISKONUHUY;0.001
f3e94d74-6e94-479a-8cc1-68c874d5c371;GREATDISCOUNT;0.029
28810a7d-0f8a-4014-a2b8-0f65f16596be;PROMOYE;0.039
f2e4eb51-0a74-426c-942e-112dd7ec3a85;MANTAPGAS;0.008
63b5b913-9ad7-4eed-b938-6e8233a027f2;OKEGAS;0.014
277c27fe-558c-420c-ac6a-62d269b2d344;PROMOGAS;0.044
a43023bd-21c5-4ee3-a068-dceddadc2e55;SKUYLAHBELANJA;0.027
67ada40c-19f2-4bfc-97b4-dc37c8f7d3a5;BELANJASIK;0.063
6fbd139d-1840-4974-9bcd-44b0bc012b37;PROMOASIK;0.025
77716542-5583-4070-a846-80e15ebbdb8d;AWALBULANCERIA;0.055
21c5d6cb-1df5-4582-bf86-a9467bff2252;HOREDISKON;0.1
625d25f6-59d0-4052-9827-94840d3306e9;ASIKMANIS;0.058
2b9681c7-7ebb-4836-95f6-a191b669fcf8;GRATISTISTIS;0.066
86e0fd89-402a-4c00-91fc-9f92e598e809;DISKONUHUY;0.003
6c3088cf-70ab-40cd-88e8-c7e90d82ddfa;GREATDISCOUNT;0.053
4ade1397-f2b6-45fc-a384-cc869b532e24;PROMOYE;0.065
4b532617-c785-4426-b808-c732909e16c9;MANTAPGAS;0.001
074c4fd9-039f-47c4-a8de-d23e86297d7c;OKEGAS;0.022
17ac612f-49af-46c8-ab40-0f4f123eeeba;PROMOGAS;0.038
f13bca17-ad7f-447d-89af-0d8a0e80baf3;SKUYLAHBELANJA;0.031
1cb58150-0f76-4b61-99af-1f668b85e20f;BELANJASIK;0.026
d72acd87-bf38-44b4-a79c-e876f3644782;PROMOASIK;0.057
a36a4498-249d-42d7-aecf-457d2b644f24;AWALBULANCERIA;0.012
13673d72-fefb-4919-9ae9-9b82efe2b6cb;HOREDISKON;0.092
46945d88-f60f-4411-81a8-a0a44263ed0b;ASIKMANIS;0.003
00243450-5411-45b7-8bd0-b42a31d7c20c;GRATISTISTIS;0.095
71c17eac-979d-44c9-9e8e-6a85a41ebcb1;DISKONUHUY;0.096
e8ef548d-a1ac-4b6f-b133-30bbbc993ff1;GREATDISCOUNT;0.021
23537105-3efa-4163-b919-ed1c17dbf26d;PROMOYE;0.031
71208f76-7b72-46c0-bcf9-3aadff930228;MANTAPGAS;0.043
e2632d7e-6099-4f6f-88ea-6b42dfe1f875;OKEGAS;0.035
1234f3e5-02a7-4798-b311-241742dec0cb;PROMOGAS;0.045
68439360-1ad5-4d0f-a3b9-3b99a0a7745d;SKUYLAHBELANJA;0.083
308b6dc5-ac81-4754-a56b-ae0c602f4527;BELANJASIK;0.069
687b04b2-6864-44dd-babc-46f656a67edc;PROMOASIK;0.026
67814e2a-3f96-4d63-8312-eac6fecb7cae;AWALBULANCERIA;0.015
14f73688-8d4b-44f1-bd22-3ee47e467768;HOREDISKON;0.013
e93011fd-8f95-4c9b-af5f-098aa5b57cab;ASIKMANIS;0.053
c2e5ff3c-e0d8-4e8b-a59d-7f4522b7145a;GRATISTISTIS;0.028
01127554-9482-4f36-a1f1-cbea6913b477;DISKONUHUY;0.072
30378f83-7ef9-4518-8d83-b36812d77436;GREATDISCOUNT;0.001
0bc506b5-28f1-4ade-8dc2-d3e177d00492;PROMOYE;0.01
e15d7278-10fa-4ec3-a6ad-95daa5460d73;MANTAPGAS;0.098
af0aa174-effe-4715-90fb-5e15ded3c4dd;OKEGAS;0.081
b24e5d5c-6dc4-4a5d-8c4b-20328b8b59c1;PROMOGAS;0.074
231d99c1-d98d-4ed8-8b29-1f425b9d5db8;SKUYLAHBELANJA;0.043
381155c4-4367-4d56-a292-bcb196c6a962;BELANJASIK;0.065
e5ac2aba-e0fa-405c-b823-debc45288720;PROMOASIK;0.076
c7e8043b-7ae1-41e5-8001-c8b4c4937d9b;AWALBULANCERIA;0.009
48b44317-0974-47d2-99c9-ee93f4b4710e;HOREDISKON;0.032
c6044489-ed02-4e81-ab9b-525178bbfdb1;ASIKMANIS;0.085
f245a82e-ded8-4471-b629-688b92dcd889;GRATISTISTIS;0.05
7a7dca92-a038-4e27-80ef-fcdab0c5aa7b;DISKONUHUY;0.096
06115e48-84cf-4eff-87b2-3c4fadbb257c;GREATDISCOUNT;0.077
6cb994ab-7977-4093-ad35-a5b0112c5b75;PROMOYE;0.08
0703d95f-8935-4de0-be92-47d4b9d0c33b;MANTAPGAS;0.089
66beb05a-1832-4347-a9b0-210c749faf77;OKEGAS;0.051
c239e1cc-bc27-4a0d-b747-d59b1b42abef;PROMOGAS;0.022
57c5e919-7ff8-4513-aad9-33c92af2c4bd;SKUYLAHBELANJA;0.026
51a56456-1756-4a8d-87be-635c2a1f6974;BELANJASIK;0.046
4bf66b4e-7f53-47d8-aeff-ee73d46f0fc1;PROMOASIK;0.026
92c386a7-f360-4cc3-90f8-4b06c3523262;AWALBULANCERIA;0.031
f5d96b89-e123-4eb3-b91c-f34a117309f3;HOREDISKON;0.064
6a29548b-5002-441e-b5c7-cf458040c590;ASIKMANIS;0.043
c3147aec-3aaf-4a2c-b989-8251b0018897;GRATISTISTIS;0.073
6c3639c8-d1c1-4a69-95ef-e892af50fc4c;DISKONUHUY;0.023
979aac77-d72a-4365-a516-5a30ea336678;GREATDISCOUNT;0.007
0b2178d7-502b-445b-bb76-d845b0956e45;PROMOYE;0.047
d70a6c43-395c-4471-8353-b6cb79fbc620;MANTAPGAS;0.04
496f45e8-c7cf-494b-9448-60076b44bb71;OKEGAS;0.023
3960119f-c4d5-4b07-8656-808accb16d21;PROMOGAS;0.021
897c4b1a-bb45-4146-b9cd-bb74298df81b;SKUYLAHBELANJA;0.005
0792344e-d7f3-4a32-9663-1f2eb352d7ba;BELANJASIK;0.068
4458861d-e5fd-4dfa-be83-e5222fbd49ff;PROMOASIK;0.04
59e57888-a378-4da9-a766-a4efe1f50d5c;AWALBULANCERIA;0.071
3129abfe-2c94-4e55-9d0e-01dcb9bda3e0;HOREDISKON;0.061
25a28447-8876-4659-8575-5da49ade3542;ASIKMANIS;0.045
12c17256-48c0-46fe-bbe0-4ee2ebd0d15d;GRATISTISTIS;0.062
30a394c3-ab4c-4178-87de-57ce1a9e234d;DISKONUHUY;0.04
5150f1eb-7084-4394-9639-84137efd36c9;GREATDISCOUNT;0.071
50d82ad2-d9e4-4e9b-90df-52204afe95d4;PROMOYE;0.021
1246e0c5-7b2d-467d-a578-dd145fa94451;MANTAPGAS;0.026
28b1da18-8ccf-49c7-8174-8e7617481db8;OKEGAS;0.062
7f54d0cf-82d2-47b8-81c5-224eef18ec2b;PROMOGAS;0.035
b6a0dab1-892f-4207-9d39-e2f2d462c236;SKUYLAHBELANJA;0.015
643e3fc6-e60e-4d7e-b0cc-0af553f26ea6;BELANJASIK;0.015
dad03cb8-4db9-435e-9eac-e8a8297b855d;PROMOASIK;0.069
3b47afdd-db60-4360-957f-22308a8fa69b;AWALBULANCERIA;0.099
ebb273c9-dad9-4cc7-97c6-99c99216e399;HOREDISKON;0.075
81e7931d-d004-4df5-bfe1-8170f2c813b1;ASIKMANIS;0.021
d13c993b-48a5-49f6-8d6a-97673a384d88;GRATISTISTIS;0.064
52159276-1bdd-4dd1-b918-956020654f0f;DISKONUHUY;0.026
6d7dffc5-ee47-47eb-8f3d-f5ac326084a5;GREATDISCOUNT;0.042
4b60a800-be75-45ff-aa3a-c70280ad730d;PROMOYE;0.079
5591fd5f-f9f6-4ecd-87f5-17cac6e5f25d;MANTAPGAS;0.098
7322db9e-cda3-43f4-b4c0-2a93cc5a0e5d;OKEGAS;0.011
4acdb8a0-7fa0-4516-9df2-6322029fab8d;PROMOGAS;0.065
965a5150-7a79-4379-b83b-581dc1941834;SKUYLAHBELANJA;0.076
84029d7b-b0f6-44a9-ad2f-ea44b6720676;BELANJASIK;0.038
4d4f5f08-56dc-4a9a-9139-0b981172167a;PROMOASIK;0.012
9f876061-8a20-4070-9824-feae4365cb2b;AWALBULANCERIA;0.005
b2abe82c-972e-4f97-af72-6e0a23aae240;HOREDISKON;0.1
34cc6982-7f83-4ceb-ab58-6c7bde4bc364;ASIKMANIS;0.023
ac65b747-0039-4b3e-b5c4-07eb6c44dad7;GRATISTISTIS;0.001
5bc6889b-4bbd-4bce-a96d-4b068c79b5d7;DISKONUHUY;0.067
3f0baf95-6ed3-4b70-8f20-4a2bf45d0ff0;GREATDISCOUNT;0.055
be2244c7-058c-49cf-beb4-a594e40571da;PROMOYE;0.067
f721204c-5e96-46df-bcf2-842c0c00074e;MANTAPGAS;0.098
c1843181-ffdf-4e0f-ba76-d5390d80f8a1;OKEGAS;0.036
4561b68c-b42a-4d09-aff3-009d8c166c21;PROMOGAS;0.027
8ed9dee9-d02c-46f3-a502-e3d6d2c5bbb8;SKUYLAHBELANJA;0.07
3acbf266-bd2a-4ce1-b279-8a2d9a7c6213;BELANJASIK;0.04
50fe683e-e3d2-4423-80a9-28a945e75557;PROMOASIK;0.077
6f2b2589-9e6f-4655-bb30-ecbc1e1b6d4d;AWALBULANCERIA;0.095
77638d8e-8249-4512-b413-9d860cd9abbc;HOREDISKON;0.085
a91fe359-9145-403b-9b6b-b919c651b629;ASIKMANIS;0.088
ebf60b6d-385c-4b7d-9ae1-fb837c53413f;GRATISTISTIS;0.028
234c9938-6068-4d56-8b14-046e4339d2ad;DISKONUHUY;0.021
0ba1ee92-681e-484f-9e3a-bda7a9bebb93;GREATDISCOUNT;0.001
1f0ad310-95d9-4f61-a2a8-f51528108624;PROMOYE;0.051
91200694-90eb-4bfd-869c-51178539b383;MANTAPGAS;0.012
9e6531d2-74bf-487f-87b2-c582f169ab7c;OKEGAS;0.02
f61f5912-7ae9-4d6a-b593-c1c6d26a7349;PROMOGAS;0.044
4d0fdad5-4378-4581-a1c3-dc9c2725c427;SKUYLAHBELANJA;0.014
80cd3233-9f68-475e-9974-2ae132c4e6a8;BELANJASIK;0.063
b03fd070-3778-49cf-959f-3b666dc7c879;PROMOASIK;0.044
2b762fa5-f619-42d7-9dc1-a53d772c5016;AWALBULANCERIA;0.039
c8e7676c-117b-4c32-81c2-ba0c5366ee54;HOREDISKON;0.02
beefe96c-e7eb-487a-809d-c9adb90af9bc;ASIKMANIS;0.007
04ab3cd2-b1a9-44a5-8aac-e48d8f8f99fc;GRATISTISTIS;0.096
21e1a07b-08ef-465f-a049-5e0eacefafb1;DISKONUHUY;0.1
e1084a17-0ba3-4d74-8e13-29ac1ece7d8f;GREATDISCOUNT;0.037
edfa5c83-cabb-4936-985f-498503026bad;PROMOYE;0.04
9702da05-caea-499f-b10c-90f04c969e00;MANTAPGAS;0.011
ad45fd16-f19c-4ae9-9285-70c37bad367d;OKEGAS;0.002
539b869e-09ec-483f-864a-30f018d1250e;PROMOGAS;0.066
fb9cbd85-5764-4189-b664-0c2a4d014ab2;SKUYLAHBELANJA;0.041
dac7f311-2577-47e0-b680-e863384b1478;BELANJASIK;0.008
4be0fd93-a1b8-41fd-981a-ee865bb72bfc;PROMOASIK;0.015
4c24975e-222b-4c66-a1bb-aecff07c9936;AWALBULANCERIA;0.046
4a58ddc9-224a-402e-aaed-ed423d83cbf9;HOREDISKON;0.042
c93c1460-d5a5-4f8e-8b20-82b2c0d10724;ASIKMANIS;0.072
58813b9a-3abd-48ab-beb8-dbca40f7ea7d;GRATISTISTIS;0.071
c9d2e91e-3483-4d36-b91e-ff77956ef78b;DISKONUHUY;0.079
2b1da443-477b-4ffb-bef8-9770a58b34ef;GREATDISCOUNT;0.06
9b2b1117-d42a-4bb3-9139-c292ecfabd8c;PROMOYE;0.056
