transaction_id;material_cost;insurance_cost
0b86f17c-7d92-4bc2-bbfd-98d3d49b78f2;68368;24331
317f7810-e2de-4386-949a-bc50a01a5dab;58446;10440
8b1edeab-06cd-4072-81a7-3e67069c07dd;40659;13640
0447ada2-80d4-47ba-8ae7-9e6ee57e5e09;54146;17279
8f29cfb5-0392-4583-93b9-88972a1443ef;31700;20180
261d7e03-c692-45e8-9d40-310209f4757e;67789;15067
a14be407-c474-48b0-bc7b-abe3d52b8502;68831;12202
efcb5949-afc9-460e-ac35-eaa9556678c4;51169;14532
0fb4e723-98a0-4dc6-b46f-11376fc3a722;58471;13874
027df076-268f-4953-bc5f-e98218b9d41d;62958;10078
4355e3c6-7748-4b52-95c5-2083f533a027;30785;17250
f032c220-6c76-4652-8a57-7b81fb06254a;56798;16170
cb40f3cc-7f0f-49e0-910e-3346ddb52d0a;51745;22596
4c270574-ad6d-44ce-b619-931da6a77e03;36023;14915
d26a96c5-e654-4bcd-9c39-9512bec417f9;67412;20688
b3291f59-2554-48c7-bd06-904eb364148d;43822;12960
dd5d7cf7-8bb1-42d7-9956-eaeaa4f457b9;45962;29487
af2649fe-f0ca-46dd-b97b-f0f6f3b5630e;62206;27222
e60a6feb-995a-44aa-83da-06f17eec1d61;32373;24134
e9255c15-2dd2-4be9-bb28-ff598438a646;63647;29539
677ddd5e-9860-4b7e-91a9-ae4de7cb669f;35020;14837
a30d3ff7-d420-4e89-8c0a-904508d92b27;60741;20856
c155dd36-5421-491f-b45f-1e015ae97d26;69365;28904
2d37f117-2051-4aad-a31c-bfc2e6fe71a7;46554;22326
adeec17e-954f-45ea-9990-19a35d7609a6;42960;19434
9950c04c-a69a-4d12-94ab-2edc37f0aaec;69760;17304
00f4a901-7c93-475f-9970-369bad5d68ea;36989;29149
7f60e924-2b8e-4d51-abd8-a306105c7db0;58464;20992
aa71ce6e-d456-4a8d-8bf1-ef10cc4a927a;40965;25910
b0617280-a315-4e56-a0d5-46d8b32c0957;68864;17265
8bdff53d-7209-4a4d-903f-14da383d3f11;58449;28895
4f418d4d-e839-4db6-a140-ec2654b06842;48491;11367
8f4b2a5b-aef0-4729-9216-92467d35f9b6;48354;10564
e9274099-9187-4ab6-9fd6-62f01dc22014;42930;28784
5741ec5d-c654-4e46-844d-e7913200d8c8;63694;12810
a466fa27-6d4e-45e6-b682-8c193774fba2;69573;10052
4e74dbbb-f1d4-4c92-8994-35ae69d55db0;58272;29763
c41c3589-fd63-4a15-8c44-05874ce552f4;54991;14095
8fdc4016-0f04-4fcd-ad49-a1353c663d0f;36862;17150
ef422613-27e5-45db-8f87-c1504a88d191;45738;16372
c93f32ab-ef5a-4dea-8ebc-0d87da4d3122;65451;25180
060decc7-4cf2-443e-a12b-ce723d3d74ab;53543;13786
3f42a182-a5f4-495d-840e-a1e1a43297f0;42702;27902
3bf2ef8b-adf9-4b02-a13b-53d0cf00e8c0;44534;28996
1fd189c5-bb67-48ab-a8ef-bd67f3fd9783;47721;14125
ee65859c-84bc-4e6f-b246-b5f75711d48d;35494;22599
36a93fb5-2127-4b2a-be8b-26dafe4a4a02;52770;22874
a52b5500-6fbb-4299-9b87-9f15ccd5dc5c;37312;27628
fd7ba4dd-6108-4259-b494-bf75f1115eed;49020;19527
ab519b85-9360-4f5f-83da-c37dfa1dd62e;43949;20720
afca7f7f-7103-49dc-b788-c0489658fb29;52362;11826
0962270f-c44a-46fa-9887-ffdd22c55532;44043;12969
ce0ac191-c670-4ade-8fe1-2381c89e1b15;67910;13644
2b4dad36-62d2-48b8-9712-c135c6f00f5f;53776;13613
0ac8c423-edea-481c-a6d1-9df40e2ae7e2;32805;21852
5092683d-567a-48a7-9636-750581161692;34665;22501
d38a3fb7-b773-4c39-8161-d3410a9012ff;64395;21587
51c99745-5de8-462f-968f-ec1743fe471e;39404;14311
8e25b1ea-73bd-4d92-9f6b-934686d607bb;31558;13345
d793d33b-a00e-4f1b-aa54-5870f45c7a44;55844;28785
41bb22dd-691f-4ff3-ab3a-9349a751da7a;38323;23052
b3429fa4-4687-4558-8c3b-3ca640d1707d;56145;16088
cd9b8ba0-c13e-4f32-80d7-e8550d229945;41080;22285
c93e2027-a6a7-40dc-b2de-990a0b2a3628;49460;19427
d5ba4211-758b-4f0c-a9f4-e1174a1d89f4;35787;10805
deed88ec-c065-4eed-a8d6-5b635dc28ece;63885;11031
65761a49-b9c7-4faf-a129-367e35cb1162;61252;27816
2ffc8b08-9940-4fca-b020-2d003761d246;69011;12517
e59cfc54-b6fc-4b6d-961a-3cb51af6daa5;49711;27869
51fcd676-794e-4b7d-9d4a-51487cce9dae;46505;17302
17ec5b06-0c22-4f1e-9e8d-906e924cbf33;33396;29045
94f272ff-e6a4-47cc-8e51-2309f3a83295;42278;15732
fd335f4b-4da4-4ef8-ad6c-e246ff5a4471;61034;11902
624b836e-0148-4078-a976-60ac7231721c;59358;18379
4c66b7c6-fea1-46ac-9c5a-f716f1ee75f6;51916;11868
d4e5864e-03aa-44a2-b429-42382f4064fd;68549;16931
5058c0be-1876-4174-8628-438bebaae21b;52014;22276
761f555c-993d-4ab1-b1e0-de6888fd4ede;43753;16889
300d7782-371f-42d9-9d34-ece19150b30a;55160;16730
e3173e89-92b3-4946-af5d-a9bbf6587db6;52638;21162
6ee6955b-cb5f-49fc-a957-1f54d9f41ba6;44316;12207
e1b3a941-2a7e-4d0e-8ca9-c3759ab52f70;60580;27137
21916ba0-aad9-406f-beb0-83db28776069;61228;26726
ffb96dbd-a632-420d-b411-1cc326c3cce9;58972;18561
7cb5b9b4-7596-4412-bcb3-424be394aba4;69188;23860
2b0ad4a6-c02e-42a7-abb3-fc7ca8a51ecb;34538;23216
2f579865-8ee0-423b-8312-36d62b8ab35e;60390;21385
e06bced4-0088-42d5-ac0e-f9fe5711ff9a;62002;18839
babb3519-75ab-4104-a876-dfd8f24edf77;56572;26043
c968c871-56bc-443f-814c-1c4e8770453a;69784;24415
81702c02-d113-4c6f-90cb-d3ccdfb5c271;60559;20787
33e3c193-9a58-4113-9ae7-dc97fc1bbbba;64554;29252
5413e08c-dbb6-4c06-b07c-805f6c1d8d93;43072;20695
9247619c-b543-40df-97b9-bdbaf02c8a0f;44019;24089
231a50d9-a831-4a39-9391-b78d57d76c95;43810;29598
85b345c5-0025-4f90-b9f9-abfe8319e012;43539;15543
cfb432ac-45ed-42f1-9e84-f173c40e7901;40594;13131
0d7fa3a4-9e73-46ce-a3fe-59f624bd544b;31718;13284
218f0835-fc75-49c7-86f4-7151a94a61ce;67725;16192
0e1651db-3c53-4457-a40d-fab9e6e79281;32742;23041
fc1b9bee-b4e6-4b29-88e3-c82f6c6dffd2;60949;11205
a2e9b6b0-afcb-43d2-829c-53835747e901;31600;20650
c4e469eb-05c3-4f3a-9e86-c1aa86e9353a;56463;19249
c12558ab-11c4-4fb0-8c86-e0c5747966e1;66202;21016
5a36e51b-984f-4ba0-96db-aa5a75392892;39932;24572
d21808a7-a6dc-4214-a28f-1d2c429d7ba4;61587;24131
ba9674d5-1df2-4cd4-b9ef-4edeba76b2bb;68825;12634
d681c8f6-33b9-4f45-b645-defee4cc9844;48615;13565
9e785413-94a5-4051-a44a-d6004f237523;55393;11669
e1933c0c-440d-47fc-aefb-91f368348aa6;37658;21952
5f7c3379-4aa8-485b-be17-33a7c2c73489;51580;21495
e9568aa9-bd5c-4bff-a2f6-32ea8b34fb33;31450;22243
0b562e94-e665-4d3a-afbb-b354c665760c;61294;10564
e16977b6-d4c6-4e27-8b2d-fce4ef17a1ba;46083;11571
6be40771-af09-4292-8bec-e20809ecc871;62697;26755
c54d8b70-b1ee-431d-a078-7438e6bd8f73;58048;29065
f2e5db27-0e78-42a6-91e1-6451ff36c1f0;60945;14010
d35d71ee-2207-424e-afa5-17c12ed8130a;31840;27652
04c39e54-59ae-4d1c-b4d0-9e259c2e4bf6;34038;10632
bcc57c9d-fbaf-43aa-9db2-3de21b2aa92c;48640;15848
299f8570-ef6c-4417-93d7-78c0813d98aa;38200;28487
a53bdac0-7f88-4013-9c85-dbdb8cccc741;48704;18121
8c827841-94cd-477d-90ef-0b8690dff841;63895;21191
00011789-71ac-46fc-9cfa-4c1bc1e024b6;50829;20407
cb51965b-8d14-4deb-9129-026b5cb214c8;35063;22114
b697cc6a-4ee2-4049-bec2-83bc1ac02462;60635;28910
ac053527-8396-4c87-b4da-15df674fab09;51884;17151
00a71a69-03b7-4429-813e-54e90b57f2f1;50077;27039
91b56971-6cb8-4a5a-8203-c3e3fc7260be;32089;18839
639c448d-613c-485b-8939-c54f44113548;34109;11920
23b19f87-3f39-49d2-86f3-2bc3217a151d;40230;10071
bbc781ff-d6c3-48b2-9575-3f7155d1ecad;43040;20080
32ace056-ed18-4f1d-b017-4be75a5e1c79;65790;19660
6e0d13cf-4fdb-4050-8b33-70a6888a6a98;57531;15293
8595fe04-003b-4d94-8011-dc244535b8b7;46589;22633
845ebd12-c9a8-4494-b960-50bc61372531;52505;27228
40375f5e-97c2-420e-971b-2f107820b391;53134;23784
27a566f5-f910-41ed-aa21-45e228d1e3ba;36524;28989
0f0c4e48-fcc3-41ce-b72a-407119203e53;34704;16926
4371f20e-cf25-4244-b595-b20044f63e77;38233;12011
875f7194-8be5-46f3-888d-85e281818355;58753;21589
b610e7a9-3c2c-49fc-9d6e-d5a200064a16;65961;22263
5642d974-9b1f-4662-8cb4-9d6bbadecc8a;43621;13761
b912cd13-3a20-4ca5-926b-ebebe130774b;33895;22801
12203cd2-7c77-47c4-a35a-87e278cfcbad;34515;18914
deb38010-467d-4bf1-81da-3309723e0553;59426;15779
59ae0bf2-5ece-490c-9901-36a81542c183;52352;14667
b9fcd327-9113-400e-8ad7-d23e1040c6aa;56733;10749
8c96caca-8c2c-46a8-b9a8-8f7d6a5b6832;61076;20816
35e77ee3-727a-4f64-95bc-d7f67c1f04f5;41779;10572
932826a9-f614-46e2-855b-c00ff2ccbb69;68505;27353
1d54571a-d663-492a-aff6-86fb7c2c0021;43782;27010
96db8c75-656a-4840-a644-d759b8f77426;48947;28174
a8e2f479-79fb-4146-8590-53e9ef281f6a;55928;14675
97eda1f2-f82f-4d5e-8898-e7cf62c03f82;38787;24645
4549f019-9a72-4ec8-8489-8e530a4697c1;62109;13052
8e9ee8a2-7036-4ca0-bf1b-345ae8e2b179;42747;19965
ed3fcfeb-0a2c-496e-9732-da4d4f512d5a;37308;18594
d1972757-5921-4d14-8829-dbea8afa07f8;32574;12438
cb0fd30d-914a-45a1-9e2b-0407cf111f57;31353;19261
62cd428c-a284-4438-851e-2ce9d6bed4f9;34507;12272
c88396ee-da5c-4fbe-95a1-b4f6a6b5ab3b;61703;20747
d57ea974-1d47-4aa8-acf0-30364c753433;49398;26823
ab02846a-0fca-4fbb-bc57-6efd2a5b0bbd;66076;27039
08ea3396-d509-41a5-990b-204679f58dc5;52403;10142
3a456c32-a72a-453e-9655-9887ea8a282f;53982;26601
27488d31-14c2-49d6-abdb-210c55b58247;60264;22039
a5ec2764-a56c-4840-b5fd-9d2693744c05;34916;27518
4a764860-4222-4f3a-8816-059385d3c369;63841;12532
2e22ad83-04a5-4155-a11a-ba5128911770;52098;24287
2e4775ce-05af-4ac7-b114-df8ba693a761;67288;11178
8b664902-6f58-47f1-a01b-21d785d9fd96;35628;16780
0b8546dc-f015-426b-8979-3863109b5edb;61582;15041
c98c5dbb-9fbe-45d5-b3be-9cefabf4162d;31480;22454
dc4f01c3-7646-416d-92e7-8768260857ec;59208;13095
c168ee16-2c1f-4200-bd85-8410d96cdf99;55742;13368
c8e1d587-1f30-4a0c-a896-6d77c81ded5c;59664;19627
1b0ef80e-392c-427b-81f8-6b9811c8604c;40080;13637
6b9ed25f-bf29-4f99-a29b-e13414351566;58339;22372
63f665ec-4ae2-4992-8003-aeed33e60ee6;34864;16446
199b6a1a-5ac0-4e91-b706-8298897485d8;54633;26360
1c839f57-78d6-4042-9b70-7830176bcacb;46469;10851
ef2b8d4a-0d21-487b-a410-c7255d54cafd;48544;27830
2949d576-c179-4737-9f08-65c4d897db75;36963;17761
f7a879ef-d541-4a57-abb9-d2360f2daf01;67624;14964
730a9bf7-3980-4800-9d32-721a4d9ff92e;67515;21891
89a62adb-52d0-466e-8853-8182b2d5032c;59403;10841
c92ce016-c693-48ba-947b-7a30f460f77b;42231;23968
766bdff0-71d7-4c2f-8e18-098a9612db95;69498;16547
86abecf4-b150-495a-8a42-4fd516105535;36694;16615
79c7d564-7aed-4bb3-ba95-9f67d2c5ea07;53588;15496
fab98f9e-b5c2-445b-9396-3ff19d46f7ce;60253;27908
4a2c76b9-1fdd-4f6c-8c3b-c21119285779;58394;22216
97d7bf02-3a3c-4a5b-b29c-a23cb6471777;41815;14138
a8ab849d-9a9f-45b7-95a0-59506a201dfe;35781;27927
bce6ab3c-b789-49bd-bd39-0a104d20f6c7;35269;11404
b521929c-320a-4c6c-b9ad-646c6a5efb95;68712;23900
16b27db8-09b2-4132-a706-4ee5a3f7daab;35268;26361
1fd2827b-8eda-4d8e-9bf9-7c442c17bdc5;55308;23105
92918d11-e0be-44f8-bb80-1a3aef8e068b;56783;23476
3cd73a24-92bf-4d76-ac02-1444ae27c1c0;62022;28359
326e5450-f053-4743-8ec1-58a32dbc495c;51475;23015
ecaa4705-ad3f-434f-bf30-44ceaa66917e;60672;22150
aa4ad3f8-4a83-4e45-915b-9f19207df210;40119;23406
19520fd6-6a38-4cc9-9671-fe0ca1f2b131;53144;29595
991348ab-6453-462a-a75c-9b63e1317f88;36106;20536
23943c70-7182-4ccd-81c4-5088b68e6ee2;67302;24669
b6077c88-c063-4d94-bfa0-64fa8a66d407;49564;13517
d7ec7e2e-2e5b-4e17-80ea-ace492f2667b;56330;26738
e09398eb-3904-418e-91f1-7d8c57819a40;34066;13413
90cde9f2-05a8-4f7e-b3a2-6cc63a36575a;42069;23214
9999038f-92d9-4880-9a7b-ff3fb4309167;63404;13445
73e8159d-0494-45d5-a115-7bd6bfdfbe26;64754;29557
b8f204f1-e355-4472-aa6a-b18c62b5028c;46642;21119
f14f3488-4216-4ddc-97b4-a97d5eff122e;64077;17239
4a901026-a68a-4e6a-9a67-c2835c0ee10e;46352;25261
c463a636-1784-4a86-aadd-b2ed7574b1a9;41119;19158
fcd56669-4a52-431e-90db-2e85dd07eb37;52537;28137
4646caba-9946-4d68-a8c5-684977e02e0c;64411;21940
bf59a15f-8fcb-412a-acf6-87a2bf7402bb;54719;18752
a2953b72-07cb-4b91-ab76-d2fbf708ac8b;64993;17809
c7b5791f-1e5d-4fcf-8543-3089a6c004d4;44975;13729
c3728005-3ebb-4a2d-af40-09501db95e15;55406;19618
9e37e7a9-76e0-4fb0-a3ec-8df99b6f307c;53064;19667
d81511f8-684c-4c39-b709-670d8770b0d4;58133;29004
f7910827-3c87-44bc-b003-ed41de87da2f;42854;27969
f36521b8-b460-4e6d-8432-a2f346620578;32901;10124
b8ae8b21-9892-4f29-84ba-897e4bbade8c;57064;16199
93000dc1-3b55-4e52-a2ff-8a37dbc4c965;57491;18798
3ae8fe7f-837f-4b83-ac22-cba2b33ac145;55303;28673
524b655c-c683-44d9-bf91-3a0dee3d5eff;51913;27324
5cbc9aaa-55e1-4bee-b0a2-1e69ec0cacc5;52050;24873
72718923-79b1-42ec-a6f6-19dffe172db8;45537;15477
451c6256-33df-4b05-ad9a-37c9789d3e9d;40069;21008
723f2e84-4466-426b-acbe-01193cc3b39e;30032;14060
440bdfbf-bb42-40f7-a775-809a39089daf;43784;10507
9512d6b5-56b0-44ff-a480-6e7d2801b1cb;41654;27474
0687f1bf-6aee-4d6e-951b-0b1e9a8f8890;45643;10018
c9ea8a7c-0d46-487e-9ff2-faff4e88e0ce;33565;29972
f2b21f84-7616-4557-ae00-234346a73363;64934;25157
29b3ba66-a13e-4261-a4f8-2f31541cb5ea;69912;13831
d4ae2d9b-7772-4ce2-adfe-f2a62ebe2a26;67762;23744
9ae22a08-3d1d-48fb-b22a-c1f2566c62a0;63948;20040
65828367-7788-47c1-a182-e23dd9b197d8;61692;11333
26b6d599-3818-47f2-b306-f9a18ed2ed2e;50299;10794
764bfd2e-0f7b-4ef6-8408-5ce51fbdb8ee;42427;27772
ee0445e6-93eb-48c2-8948-91b4b8649bdd;56974;15572
4413de23-d272-4b1e-bdbc-bbe18bdb3da7;62861;13108
feff1c40-3601-4b4c-b125-9f091c426449;59360;27761
3edea893-3c8a-4e0a-8e6a-942e7134a2b7;69386;20476
ac886676-f3e8-4b6b-88ef-70f358e66ab4;59327;23543
35f87869-8f97-45c9-b05c-82ddb60b88d5;35470;27681
7b13f222-7e91-428e-be58-e2ff0300952f;55567;23232
1ac50155-016e-499d-9a48-b28c59f20e0b;52078;15524
180f6c04-0d3a-4bfb-b1e8-1df415e226e3;50958;11139
0eb448ab-e42e-42d0-8a19-70727367fa7b;50137;24626
b4f46c01-61fb-4bdf-8cf0-3ca7c44476f1;63972;20045
e7aaef0d-336a-4bba-a41c-f2d25051c38f;42656;27812
f6ce1bf9-7a2f-49d8-a04e-0e8a8186060a;31064;19168
3246e2de-7f81-4ba5-bbd2-f13eb070b0df;38220;25810
f5d45ad4-6a39-4e7b-98e3-c4203ba4b1ea;54507;13509
db1978a0-faf8-46ad-9192-bf9708d1679b;51383;26573
c2ffb645-974f-4dac-8c16-9f58183edb4e;32417;12384
46bc01f4-685f-4f6f-88b0-4066c4e6ca57;42901;17805
b50da4e2-5682-46e3-a982-f738ff672bba;41963;13016
28a1b20f-ce7f-4f90-b668-ac14062bcc28;33815;21996
b9d62ae6-d09a-4925-9a3d-341e09c969fa;40098;20312
556d17bf-1f09-42a6-82ab-5c125d48c2f4;57530;28914
72ebc23c-a32e-4d97-b264-cab4fa8dfc23;57111;16507
fa96f84a-6ad0-48cd-91c8-11cf15810d52;68591;12206
5cb183a8-f762-431e-bbc5-09b746d363a9;33484;18354
12f65377-5cef-4ebb-8e69-7830c5c86487;60169;23819
0f88d50c-f3df-4a23-a11e-7a1f724b6749;54695;11628
56d1cbc0-2264-43f4-b69c-4ec54aa894f4;57209;26775
c51e72ea-cd32-4a92-ad8a-13e4218bc8ca;52997;15424
be941624-9f9d-4ebe-abda-e293f71947cb;38398;26400
1d71882d-1de2-4c3f-b6e1-8b1f4f6b108f;45636;29865
bb2baa48-1580-4f9c-b3d6-0ab6555684b2;57137;27446
c7d789d1-4796-4cd6-b046-016a04b82c1e;66075;17533
dbdd2f9c-5e65-43af-9e71-23f90d5a2bce;39888;23321
430f194d-c3c7-4af4-87d7-52335cc42fba;34300;26721
d26a782f-de3f-40da-8bc2-3fabf37d3778;50216;13960
a6d5e375-a99d-4a0a-932e-53534ae016c0;40135;28536
9b915ddf-d995-4d88-a011-e123ff412897;56651;11019
fcc43f13-4ddc-495b-a4f9-3ad1ff843ef0;63106;15313
85c81569-e288-4655-8f85-95f4c6b17ad7;33739;20287
08d34a06-6705-40b8-b73e-78db20634690;66678;27021
0b5a7cb1-9a67-4b7b-9c01-47638e5e6195;42254;14075
98eaa352-7c16-484b-a840-089078e887fa;34585;26050
ececb5a4-d9de-4ac3-b1f9-815add7715e7;48642;10949
6a6d638b-f0f8-41b7-9850-2082b86b7aae;66352;13252
7f0e4f0c-aefe-4424-9eaf-c8ff6097e15e;58129;14424
4b3c9369-0fc4-46fc-9d20-046f9f1d50c6;61017;14191
2d683fcf-e369-46bf-9e56-5de944a1e02e;64506;12330
742d4b69-a53c-4056-a510-2f72735d7769;46737;20732
e43d8ea9-9de6-4c83-8f09-3bc42a59425e;61652;21852
bbc7df98-1765-42d0-bdb9-44efd155cbf4;56162;12625
4574597f-909b-4c6b-8985-9ae2582cae27;62242;24815
b7014055-4cf1-4bcb-8ad4-3244719ca40b;41905;10728
e53dce1b-0091-45fc-8787-9a19867df363;39096;25453
4f151b88-9cf9-44e6-8f8b-cdeac6a3643d;41568;25173
a8b21459-2a8d-4eaa-ba31-1928802f5033;49675;11468
929597e6-23ce-489c-b2a7-17a636d75e1b;41031;10906
a55780e5-424e-47b2-a968-c0411b4eb32f;46868;24428
a56e7aa5-8ba2-4a13-b61f-0b77eb792229;42199;28224
3e37e47b-df7b-4ee9-be58-d829c24448d2;31847;10705
26ef3c27-b014-44f4-be05-3f407cd48689;40711;28483
0d5e3a34-ef9e-49b4-a7aa-7f0c05c55b72;50645;11699
8cf8707b-6257-425f-836a-74f0cdc713b1;56304;19531
43a09830-08df-49e4-b02e-f83cebe5d9ef;65400;14398
4b0b195d-ba88-4e67-97cb-5fc643d901ea;62678;19941
666c2b6b-2a25-4916-9926-d3c3ef8ee940;65449;21438
3143e8ad-a67b-43b1-9087-7ca8c38cba11;52485;23913
396095e6-c645-4a6c-8884-99a588a6121c;60514;16201
c7ad6450-de16-4270-9994-cba9edc0644c;38445;17905
583cc44b-7b61-4cee-a33f-a952c5c3b2db;60149;14936
eab7f889-ac9e-4d61-97c2-e6a816a0bf98;38571;12299
5af6c79e-e4b1-4ee4-b2fe-7e75532bfc45;39011;15369
216be971-bfc0-4513-b8f0-29ef57c193fa;40990;19982
f4aa02ab-eec8-41b0-b6cc-5d253746b30b;30661;23691
2faf0168-2cd5-4018-b88c-da4c782e1b34;46533;22231
0d96af6e-19f6-4ee0-9ff4-8ad1e1e32e5b;64880;10015
fc1f74a4-6188-4602-aa35-285a388dd5fd;33384;20802
9db84332-08d7-4e0d-8245-b75b6f6a7140;50152;14168
8852aac2-90dc-4134-b839-ca526daad6f9;53896;25641
20b9da7a-a0ac-44a9-80ec-4dfe8e08255f;35136;13437
2c33d55b-fd8f-47f5-aed0-8b6928e4b874;39707;16962
4278acc9-24ce-44aa-8be1-d35dfb372912;55156;27668
2c7058a9-5442-4637-a521-0951dd2f8c3e;56515;23325
fcffad6d-8840-4afc-9ecb-e4dd1eb91383;48749;12821
5484e7e1-d15f-4e3b-b4b4-7a4de70000d7;64343;28348
7caf9817-6db0-46b2-9483-10b90f087913;39924;15274
f0c357ba-3b0e-4913-884f-f5c5a6ade236;49486;13095
2ab533f2-4d74-4591-a258-65db3e7db62c;64660;26454
827f062e-43f9-474c-aedb-02fa07f6cd37;41470;13005
e48e382e-a362-454f-8fde-0df5b4203486;38127;25797
b0070a72-9bef-4534-a812-da3bd7b19137;60497;18883
1c43f6a9-70d1-4f7b-a71c-8771764861f9;53532;24371
e7ae0331-ae4f-4b44-839a-69b0dd5df0e7;47863;11976
33d96f5e-9adc-4d57-b74b-4e15b95308ce;57303;26538
58b58340-8002-4e78-bdf1-5637ffbb29d2;62758;12887
c63ba838-1c60-4a55-bcdd-55ee2bf623df;57899;22790
06e91c1d-65c1-4146-9aa2-5184f141fdb6;34466;17727
083a0775-e58c-46ac-944c-470bb9578f64;67869;12358
d59a17b3-a0e6-4088-9d4c-e32113fb9c9b;50649;29154
9ee255a7-0d9f-4add-be56-ca2d7cd823c3;59970;29993
9c258dd9-0f5f-4719-9a8c-60527952b407;53380;21294
b7fe1f9c-e3f8-4811-87c8-a444fdfc5c59;37429;19373
22268c05-c2a0-4717-ae56-8e38b56d0913;48862;23406
e924d277-bd91-42df-bc80-53ed436ea7ab;30083;24884
59106016-2ef0-4060-bd64-d7ad4d0b9427;43786;21742
4ee29444-ef9d-42d3-98fd-59fd087c5290;51488;26131
c88befc1-0cf2-4c0f-9af3-7ba50f70e55c;54149;18463
adfb2f73-90b1-4bb8-8547-08d066aa0730;49439;14059
90fedf7a-ecab-4709-80be-a7059da96e9e;57058;28268
0c2dc403-64f0-4fcd-bf43-57be3a0369ff;31084;27734
f96485c0-8f21-44cd-baf7-f4c61718d280;31051;25483
ea86660a-0924-4bce-b305-fb78087fabf8;30119;21856
781775f3-c6a7-43fd-a6eb-41d200112ebc;47403;25758
f56ed815-6ec4-44f2-b5cc-9e3bd3ce8212;55579;11202
c7155d85-a848-4943-a89b-d6843ac434d8;39167;21471
9bd0c4fd-7469-41ef-ad69-91aff09a8849;52402;22664
4007e357-a5c3-49e5-a8dc-94cddbfbb9f8;53604;28049
6d898114-6497-424d-b3c7-a34bbc68f7e6;51903;23095
f8dc160c-dcba-4ae9-baaa-420504b9ecfd;61799;23395
ed300601-8532-4ceb-8099-573e361db5d4;43988;17735
6cdfb669-3dd1-4d18-9203-c4bd370bfc5e;43873;28867
8471244b-18ec-42c1-a0f2-e7c7f28e948d;57467;19848
1117a2fd-3148-4801-98f3-16eff489e29a;69395;18067
0a5f5997-9035-467f-b931-deedf1655923;30888;22413
30f26802-fd46-41c9-a60c-37a1af71dc53;59024;18955
c1f3a189-772a-48c2-843b-d128a43cf4b8;56920;25843
58a3ad3f-a456-4db5-8f54-f7dfda71a258;53988;28555
f3560342-7bdd-480f-9d47-33d64f2ba8ae;50482;23899
62e811f8-3088-4a0b-b497-5cbc71fb122d;64295;23383
395024ac-b26f-4787-91b1-b0597c8289f4;68614;14198
5483976e-1afe-4431-ac01-62dc9b4bcb70;32690;10147
c6210b09-de75-40e5-953e-83db40a745ab;53595;20520
92f0c691-cf37-4d44-9bc7-49d9df37157a;67843;17724
67698d9f-b207-4204-841d-2b87021591fc;34379;13768
bf1ff8ac-47ed-47f6-8154-28de6f11c2c1;56588;10245
70fdd45f-b870-4dc7-96c4-0d18b102a8cb;32975;25213
b5846365-7d0b-4550-a044-0dafdfa22cf9;41228;20050
1016bf6c-b273-4910-ae56-a3fbf11d33df;60951;10947
3de8ecb6-64d1-467b-84ed-77b606ff26f1;35153;27795
3ae2849c-cae3-4d3a-9e58-f078a7257df9;36476;17113
f4dfd79e-2a08-47bd-9fd9-79e6f3ba316b;34569;29748
96621be4-6d3f-489c-b1fc-e73fbf86d9bb;35118;24170
0cd9e2ac-5836-4fe3-ad20-5d6d80543e75;54933;27285
5d8279d7-2213-41c5-b4f7-e9bee2a418d5;40574;24650
acd7f134-13b8-4aa9-a401-61ef9c4cd7d1;55847;27897
9a881ee9-4878-403c-8c66-d355bbdc72b8;65240;19329
43c37538-21cf-43df-b2a4-779b5fa58b31;51498;13398
1a1a209c-f5b5-41c6-b2fc-9657df22c0ea;57009;25021
3fd56a1f-9871-4542-bd18-8e4d2dde949d;47633;25209
a9ab9c6c-a06c-4f32-8212-5859a3b49df3;30371;26661
0569082c-382c-4b1b-a5eb-ae5422767a69;68522;20961
fb60a259-7d47-49a2-8f7a-971050f3f35e;37780;25343
32c7eb0d-e6d3-45f8-a4ac-6aa955e2d2f5;35572;13253
8dd29a85-c2f6-49db-94c1-9c88614cdaa5;39108;13538
0bebb9a8-7a08-4238-b6dc-06800738fa65;41741;13456
430bda9d-d2a1-42e0-80f5-697a2bf4e9c1;40846;16341
e874bd2e-7888-4648-ad15-ccf22b0585e7;44863;29595
e53c9d37-6ca9-479d-ab8b-abcd06f0d10e;49232;29182
2597cfbf-3a6f-43ce-bdce-0ed837a6492a;41780;15226
1d74dfc5-e55b-49c8-afef-7a7fe8fa656a;36958;15044
a036967f-ba3a-4a17-b7a4-969118a51cb8;38687;16217
bfb01b29-a938-4905-9869-27a69df20be3;41019;17868
62a5ac4e-a37e-4c77-83e2-a5ccd3912013;67546;29345
e4f3e93f-48b3-425c-99fb-1af53859e686;46650;12568
fa0d980f-30b6-4896-8df8-78a5bb39e5af;33621;29584
eded9ea1-4159-4239-a67a-ec1d44d55bad;63134;26263
3446078b-8aaa-4907-95bf-f5debe2b8319;53052;13572
36139d5c-5793-4ddd-a4a8-1d441ed4c2b8;65080;26811
86456b95-6fef-4c2f-8353-b9e576cad390;40143;11603
072f4cc1-c119-4a02-9047-92afbff52438;46259;26194
124b10d4-4698-4665-8efd-5e904d326d7b;64122;29690
54763471-940b-40d7-b23f-42923c309eae;53871;28384
6e91715f-9f17-4a03-af97-6c2998170e1d;42579;18109
148c44fb-6adf-4045-8adc-e5f3d131cb76;52785;13716
